user-definedlabeln,Attention,Mediation,Raw,Delta,Theta,Alpha1,Alpha2,Beta1,Beta2,Gamma1,Gamma2
0.0,38.0,51.0,-305.0,745030.0,73112.0,19913.0,12025.0,33439.0,25631.0,18726.0,2468.0
0.0,60.0,48.0,59.0,444901.0,7300.0,4318.0,3479.0,4524.0,7982.0,4955.0,4315.0
0.0,40.0,64.0,27.0,273825.0,88321.0,8359.0,6084.0,10192.0,6618.0,1814.0,789.0
1.0,44.0,41.0,4.0,823486.0,1076687.0,176288.0,136625.0,65835.0,123753.0,16914.0,29421.0
0.0,37.0,37.0,-9.0,191436.0,35330.0,8899.0,1491.0,2425.0,4204.0,2625.0,397.0
1.0,14.0,44.0,52.0,1995158.0,95757.0,33140.0,43449.0,49735.0,48064.0,67959.0,19646.0
0.0,0.0,0.0,2047.0,624756.0,25346.0,8288.0,17125.0,5970.0,34344.0,43849.0,19520.0
0.0,38.0,69.0,53.0,6432.0,8957.0,5377.0,4496.0,4835.0,3099.0,3932.0,1798.0
0.0,0.0,0.0,504.0,205126.0,181539.0,40842.0,33804.0,26819.0,442889.0,210932.0,82737.0
1.0,20.0,41.0,4.0,155522.0,57079.0,4309.0,1022.0,2068.0,1048.0,623.0,402.0
0.0,57.0,60.0,34.0,45045.0,11685.0,6697.0,10807.0,4023.0,12976.0,6330.0,3397.0
0.0,70.0,64.0,33.0,76981.0,9516.0,7946.0,10178.0,10059.0,5977.0,9659.0,8496.0
1.0,51.0,51.0,43.0,1607145.0,177450.0,50114.0,32200.0,6982.0,25607.0,32911.0,1743.0
0.0,30.0,41.0,20.0,710274.0,35876.0,11058.0,2839.0,7830.0,24611.0,29880.0,3285.0
1.0,67.0,38.0,52.0,10604.0,13174.0,2301.0,5994.0,6584.0,8190.0,4590.0,2571.0
0.0,66.0,54.0,60.0,224159.0,25585.0,2597.0,11402.0,16844.0,40941.0,29088.0,22575.0
1.0,80.0,53.0,40.0,1277665.0,270348.0,19603.0,10911.0,12290.0,53865.0,76697.0,29174.0
1.0,0.0,0.0,1380.0,526900.0,478313.0,43125.0,215129.0,52625.0,105904.0,179900.0,56323.0
1.0,0.0,0.0,1921.0,1326178.0,2321736.0,441227.0,611177.0,212113.0,373287.0,303111.0,324534.0
0.0,51.0,43.0,106.0,439160.0,91508.0,13365.0,7492.0,2894.0,9876.0,4756.0,3384.0
1.0,63.0,66.0,82.0,1595195.0,118060.0,144223.0,59291.0,19088.0,21840.0,6516.0,5210.0
1.0,43.0,44.0,2.0,140540.0,188347.0,14637.0,13766.0,9303.0,10725.0,20680.0,8893.0
0.0,57.0,56.0,11.0,652566.0,93967.0,23824.0,7059.0,11672.0,10928.0,8798.0,5320.0
0.0,56.0,75.0,65.0,115731.0,101238.0,73350.0,24462.0,15914.0,8293.0,5779.0,3365.0
0.0,66.0,66.0,16.0,19635.0,6506.0,17785.0,8931.0,20822.0,5415.0,3524.0,2016.0
0.0,50.0,53.0,53.0,262160.0,79148.0,22860.0,15011.0,10778.0,21345.0,5799.0,4868.0
0.0,0.0,0.0,2047.0,498267.0,68838.0,19702.0,9900.0,11398.0,71150.0,34404.0,15574.0
1.0,43.0,41.0,-11.0,1166769.0,281937.0,38090.0,13474.0,23678.0,21620.0,13977.0,10175.0
0.0,74.0,54.0,43.0,2738.0,26381.0,20083.0,6671.0,12015.0,29510.0,29832.0,12761.0
1.0,35.0,51.0,81.0,1921635.0,951415.0,34615.0,83246.0,37891.0,29440.0,25906.0,13251.0
0.0,35.0,51.0,125.0,195295.0,87409.0,7745.0,14731.0,3508.0,8042.0,3421.0,1637.0
0.0,63.0,54.0,10.0,672835.0,77586.0,12840.0,18238.0,24224.0,24509.0,15328.0,18275.0
1.0,34.0,51.0,60.0,1401681.0,722329.0,178008.0,30834.0,61758.0,75132.0,68540.0,28498.0
1.0,47.0,67.0,-4.0,2250582.0,139230.0,191217.0,60125.0,43315.0,50538.0,47939.0,33786.0
0.0,0.0,0.0,-2048.0,112920.0,56783.0,8166.0,12281.0,18528.0,69422.0,140926.0,19090.0
1.0,57.0,75.0,57.0,953058.0,310239.0,88128.0,35828.0,12999.0,27170.0,12450.0,9401.0
0.0,61.0,60.0,22.0,19800.0,12158.0,9397.0,10492.0,3609.0,5215.0,1946.0,3464.0
0.0,60.0,37.0,72.0,490294.0,405061.0,19009.0,7276.0,23423.0,18898.0,5732.0,7370.0
1.0,63.0,63.0,136.0,2882174.0,306155.0,101415.0,159610.0,155575.0,81754.0,71774.0,7746.0
1.0,61.0,69.0,40.0,1656983.0,158358.0,69752.0,38962.0,24123.0,116791.0,45478.0,17403.0
0.0,70.0,60.0,193.0,56954.0,32072.0,4572.0,3959.0,2846.0,3988.0,1938.0,453.0
1.0,0.0,0.0,-2048.0,1283466.0,144810.0,110095.0,187366.0,58126.0,72439.0,72967.0,70553.0
1.0,34.0,23.0,12.0,725845.0,208668.0,18652.0,2789.0,10472.0,14233.0,3972.0,3164.0
1.0,66.0,41.0,133.0,1050995.0,192963.0,3522.0,8510.0,6512.0,39195.0,30932.0,8114.0
0.0,48.0,53.0,1.0,250254.0,58220.0,14585.0,5780.0,5023.0,3598.0,2038.0,2026.0
1.0,0.0,0.0,2047.0,2269145.0,341033.0,22642.0,96920.0,46875.0,86328.0,130288.0,86256.0
1.0,26.0,51.0,26.0,801433.0,144893.0,5959.0,5444.0,3976.0,9780.0,7912.0,6870.0
1.0,40.0,60.0,87.0,1939301.0,65806.0,59874.0,34819.0,21193.0,17919.0,16453.0,3573.0
0.0,37.0,61.0,119.0,109338.0,165775.0,41048.0,18927.0,6461.0,8815.0,11053.0,806.0
1.0,27.0,38.0,104.0,583050.0,725172.0,4916.0,30291.0,21393.0,21276.0,10999.0,5354.0
0.0,81.0,53.0,-19.0,112776.0,14333.0,19797.0,8232.0,4080.0,19201.0,40053.0,4609.0
0.0,54.0,54.0,-34.0,881571.0,197653.0,20390.0,36193.0,22368.0,30003.0,23143.0,10704.0
1.0,27.0,51.0,-41.0,491670.0,359950.0,57524.0,115611.0,28863.0,32316.0,13905.0,20834.0
0.0,23.0,54.0,26.0,7713.0,3804.0,7093.0,8734.0,3774.0,3301.0,1479.0,716.0
1.0,0.0,0.0,2047.0,1868925.0,738489.0,41511.0,189015.0,120058.0,70135.0,58182.0,78019.0
1.0,41.0,41.0,27.0,13064.0,24571.0,6887.0,5414.0,12124.0,4382.0,6006.0,2767.0
1.0,44.0,54.0,45.0,327469.0,47136.0,21083.0,1093.0,2961.0,6461.0,4518.0,948.0
1.0,47.0,23.0,-58.0,587813.0,276755.0,47356.0,13611.0,18425.0,112767.0,55090.0,6949.0
0.0,41.0,41.0,52.0,539718.0,176571.0,9941.0,9769.0,12399.0,14149.0,7624.0,2206.0
1.0,29.0,37.0,99.0,248722.0,385199.0,39925.0,19588.0,5769.0,9076.0,8952.0,4301.0
1.0,74.0,54.0,55.0,12095.0,15253.0,1726.0,6414.0,7989.0,6519.0,4056.0,2189.0
1.0,0.0,0.0,1813.0,23073.0,32597.0,2555.0,1950.0,21191.0,6314.0,1118.0,3457.0
1.0,43.0,48.0,-12.0,536792.0,165423.0,87442.0,36814.0,42120.0,35320.0,21881.0,5760.0
0.0,40.0,35.0,48.0,121975.0,32945.0,1947.0,17413.0,4443.0,24219.0,2876.0,771.0
1.0,41.0,67.0,48.0,15052.0,13366.0,2105.0,18152.0,12094.0,7812.0,9526.0,2068.0
0.0,48.0,54.0,187.0,147226.0,41202.0,31449.0,7104.0,5737.0,15613.0,7530.0,711.0
1.0,40.0,24.0,17.0,109277.0,195767.0,8971.0,7674.0,8330.0,8090.0,2597.0,3830.0
0.0,0.0,0.0,2047.0,863984.0,879431.0,48575.0,147431.0,157476.0,1134229.0,1364640.0,355259.0
0.0,44.0,47.0,42.0,798847.0,121305.0,22088.0,25115.0,4614.0,21094.0,7684.0,818.0
0.0,61.0,70.0,276.0,119022.0,18172.0,2176.0,467.0,3273.0,6894.0,1378.0,511.0
1.0,43.0,50.0,116.0,1495298.0,239040.0,4493.0,8595.0,56769.0,25576.0,33411.0,20099.0
1.0,63.0,54.0,53.0,123754.0,12873.0,2323.0,4504.0,721.0,5264.0,7954.0,3229.0
0.0,0.0,0.0,2047.0,41936.0,79302.0,5546.0,4603.0,20595.0,139143.0,70028.0,16984.0
1.0,16.0,44.0,-7.0,773205.0,265296.0,296984.0,104903.0,41618.0,109847.0,58539.0,14358.0
0.0,41.0,61.0,18.0,234564.0,17858.0,16092.0,1378.0,8979.0,1908.0,799.0,977.0
1.0,14.0,34.0,7.0,350799.0,47221.0,11103.0,15300.0,2005.0,3844.0,11411.0,542.0
0.0,50.0,61.0,92.0,133390.0,54593.0,5391.0,11675.0,4970.0,10861.0,3445.0,1329.0
1.0,35.0,57.0,-71.0,792470.0,140121.0,29320.0,109162.0,89918.0,88390.0,124963.0,7975.0
0.0,8.0,63.0,27.0,54388.0,5030.0,2385.0,615.0,389.0,304.0,357.0,185.0
0.0,27.0,50.0,13.0,713581.0,306690.0,14949.0,34902.0,58745.0,42036.0,37470.0,3251.0
1.0,0.0,0.0,-2048.0,285182.0,23581.0,22105.0,42913.0,15642.0,46475.0,33825.0,13330.0
0.0,66.0,54.0,-10.0,179275.0,82595.0,26390.0,10828.0,8161.0,21778.0,17028.0,11308.0
1.0,27.0,53.0,59.0,687000.0,91931.0,13624.0,7693.0,26468.0,4992.0,8447.0,2120.0
1.0,29.0,41.0,-35.0,562076.0,354455.0,22851.0,7036.0,26529.0,20428.0,5171.0,7105.0
1.0,60.0,40.0,-173.0,837328.0,160936.0,17392.0,30855.0,23079.0,56750.0,16800.0,5872.0
0.0,61.0,54.0,56.0,937492.0,53628.0,864.0,10646.0,18877.0,7928.0,5975.0,1025.0
0.0,63.0,74.0,73.0,49197.0,24033.0,15206.0,2707.0,28897.0,9968.0,5391.0,5302.0
0.0,44.0,64.0,87.0,259812.0,358129.0,31513.0,19534.0,28723.0,11360.0,13359.0,8553.0
1.0,47.0,56.0,9.0,212076.0,21114.0,17835.0,5047.0,13397.0,6216.0,18187.0,4629.0
0.0,48.0,41.0,-218.0,1081100.0,45261.0,7060.0,4071.0,3483.0,2536.0,1962.0,152.0
0.0,0.0,0.0,-28.0,3732103.0,184348.0,21946.0,9776.0,47381.0,126847.0,33693.0,2577.0
1.0,0.0,0.0,2047.0,475995.0,245947.0,35234.0,18684.0,31451.0,332136.0,251492.0,76410.0
1.0,29.0,56.0,68.0,2581211.0,347719.0,103052.0,68688.0,34928.0,150324.0,127342.0,19858.0
1.0,43.0,38.0,185.0,1119874.0,638031.0,185084.0,38247.0,19690.0,20357.0,11879.0,4216.0
1.0,78.0,56.0,4.0,10851.0,7153.0,4111.0,5653.0,4980.0,10587.0,13723.0,3235.0
0.0,0.0,0.0,2047.0,631680.0,26047.0,17297.0,42748.0,27248.0,16955.0,40567.0,25101.0
0.0,78.0,80.0,26.0,252206.0,63801.0,38210.0,12556.0,13784.0,8471.0,2516.0,776.0
1.0,75.0,44.0,-93.0,93499.0,9542.0,3396.0,2112.0,965.0,11891.0,2740.0,288.0
1.0,24.0,29.0,-54.0,385444.0,244593.0,6419.0,10885.0,9375.0,11992.0,13841.0,6072.0
0.0,38.0,40.0,-11.0,276316.0,80961.0,48642.0,8306.0,12546.0,15344.0,10535.0,6788.0
1.0,0.0,0.0,-2048.0,499702.0,347120.0,10320.0,33767.0,13015.0,22947.0,10207.0,8451.0
1.0,51.0,54.0,91.0,331966.0,136318.0,45371.0,31431.0,12519.0,36943.0,25774.0,12733.0
0.0,67.0,67.0,-34.0,220549.0,5812.0,1565.0,2167.0,1725.0,5620.0,9010.0,1037.0
1.0,40.0,43.0,114.0,744183.0,107902.0,91573.0,10752.0,19729.0,11921.0,2820.0,5500.0
0.0,54.0,69.0,-227.0,559996.0,50162.0,43826.0,4824.0,19323.0,11808.0,2422.0,4475.0
1.0,50.0,57.0,25.0,1076391.0,253462.0,82729.0,30424.0,40054.0,27896.0,9722.0,6737.0
1.0,8.0,8.0,-34.0,248158.0,117931.0,15430.0,9982.0,7618.0,11876.0,3014.0,1244.0
0.0,84.0,60.0,54.0,254341.0,36650.0,2592.0,1699.0,9640.0,27231.0,10187.0,10339.0
0.0,37.0,48.0,-137.0,533620.0,142788.0,3780.0,28802.0,1012.0,29331.0,12484.0,484.0
1.0,34.0,53.0,38.0,162244.0,17213.0,3902.0,12130.0,3746.0,6835.0,1786.0,4300.0
1.0,11.0,50.0,39.0,1571619.0,140797.0,32677.0,14104.0,19878.0,5570.0,11324.0,1781.0
1.0,37.0,48.0,44.0,142357.0,13286.0,7067.0,5776.0,5368.0,2239.0,1587.0,1359.0
1.0,50.0,40.0,213.0,1148776.0,464186.0,84776.0,117496.0,49599.0,22949.0,21170.0,2153.0
0.0,0.0,0.0,2047.0,253125.0,218637.0,40096.0,28175.0,40637.0,546684.0,369968.0,179796.0
0.0,0.0,0.0,2047.0,20177.0,35856.0,7925.0,7839.0,12460.0,332278.0,31614.0,14868.0
1.0,100.0,20.0,-35.0,334482.0,71820.0,6390.0,9186.0,6085.0,25096.0,13140.0,6258.0
0.0,53.0,24.0,67.0,624201.0,192200.0,3279.0,5453.0,21991.0,50637.0,32992.0,17929.0
1.0,30.0,51.0,212.0,122867.0,103990.0,15085.0,2182.0,5907.0,7638.0,9609.0,1628.0
0.0,41.0,67.0,-82.0,277838.0,151321.0,7001.0,12281.0,14095.0,25564.0,17889.0,2119.0
0.0,0.0,0.0,460.0,11770.0,72036.0,1235.0,4079.0,13160.0,11197.0,4574.0,3455.0
0.0,56.0,56.0,84.0,715862.0,43595.0,10328.0,10597.0,8361.0,11015.0,15592.0,6860.0
0.0,56.0,84.0,119.0,152075.0,116851.0,29713.0,18524.0,18089.0,10187.0,6334.0,4080.0
1.0,35.0,51.0,69.0,1162892.0,92091.0,25322.0,7868.0,25744.0,28055.0,14381.0,6929.0
1.0,80.0,66.0,-65.0,10029.0,19901.0,15202.0,3326.0,7207.0,18401.0,9170.0,11462.0
0.0,44.0,48.0,-76.0,220952.0,89523.0,1778.0,8761.0,10235.0,5132.0,1519.0,1230.0
1.0,38.0,81.0,64.0,7742.0,6786.0,12068.0,4004.0,4994.0,4978.0,4429.0,3712.0
0.0,30.0,69.0,17.0,93555.0,166304.0,22499.0,26584.0,9347.0,11125.0,3215.0,2439.0
1.0,54.0,48.0,74.0,11197.0,8856.0,21006.0,17203.0,23151.0,27425.0,13360.0,4346.0
1.0,23.0,53.0,12.0,744490.0,21660.0,3930.0,1769.0,2551.0,2463.0,987.0,1225.0
0.0,0.0,0.0,2047.0,2970054.0,99409.0,66344.0,269276.0,73943.0,283553.0,156209.0,88978.0
0.0,34.0,69.0,-7.0,70102.0,95723.0,83660.0,110327.0,18774.0,26321.0,14899.0,2189.0
0.0,24.0,54.0,34.0,526964.0,291983.0,189280.0,108238.0,30571.0,41418.0,58382.0,5868.0
1.0,27.0,48.0,58.0,127890.0,68859.0,10069.0,5383.0,3677.0,7801.0,16486.0,4030.0
1.0,43.0,69.0,-10.0,1013671.0,116403.0,53916.0,11556.0,25341.0,14962.0,9287.0,17019.0
0.0,70.0,48.0,-46.0,293582.0,72552.0,19986.0,11042.0,10726.0,10110.0,10397.0,14384.0
1.0,80.0,48.0,64.0,10563.0,9375.0,2199.0,18588.0,8357.0,17943.0,9084.0,5633.0
0.0,77.0,53.0,16.0,14146.0,19681.0,9056.0,10635.0,19207.0,17821.0,33785.0,10793.0
0.0,78.0,84.0,64.0,21519.0,1523.0,4994.0,4211.0,6843.0,5510.0,3861.0,3636.0
0.0,53.0,53.0,115.0,329273.0,33433.0,3284.0,4107.0,5566.0,9606.0,9954.0,6896.0
0.0,60.0,56.0,116.0,112171.0,37909.0,8042.0,7501.0,8126.0,24789.0,7188.0,9357.0
0.0,38.0,100.0,25.0,20795.0,4721.0,11997.0,10298.0,6554.0,3587.0,1374.0,3003.0
0.0,53.0,88.0,-27.0,214091.0,314841.0,90069.0,61108.0,24871.0,15966.0,7652.0,2294.0
0.0,75.0,88.0,25.0,6214.0,7204.0,5289.0,10787.0,2091.0,5875.0,1668.0,2199.0
0.0,57.0,83.0,23.0,4247.0,4046.0,6234.0,5379.0,5553.0,5607.0,2553.0,4438.0
1.0,56.0,70.0,-74.0,1150759.0,173728.0,22398.0,56980.0,13168.0,29238.0,9473.0,3390.0
1.0,23.0,66.0,115.0,373462.0,7925.0,4916.0,3163.0,949.0,1346.0,1589.0,1904.0
0.0,60.0,75.0,67.0,3728.0,6798.0,1941.0,2619.0,3742.0,3566.0,1600.0,2365.0
0.0,66.0,84.0,45.0,3214.0,7739.0,10530.0,13232.0,4227.0,5046.0,2821.0,2079.0
1.0,50.0,53.0,59.0,240769.0,454835.0,31885.0,38457.0,8178.0,40062.0,63935.0,15239.0
0.0,0.0,0.0,2047.0,221196.0,207529.0,37404.0,64709.0,108932.0,181313.0,268579.0,120251.0
1.0,87.0,35.0,12.0,1619461.0,352715.0,70170.0,50544.0,28653.0,71616.0,33968.0,6936.0
1.0,1.0,34.0,27.0,84217.0,323915.0,75489.0,40588.0,35395.0,7434.0,8036.0,7809.0
0.0,0.0,0.0,-2048.0,525923.0,588842.0,26035.0,88570.0,168572.0,199375.0,147450.0,46990.0
1.0,29.0,37.0,23.0,88054.0,7479.0,1452.0,618.0,1812.0,5371.0,7911.0,1034.0
1.0,66.0,66.0,22.0,22388.0,10703.0,2624.0,9007.0,4363.0,6318.0,3104.0,2254.0
1.0,60.0,69.0,20.0,697022.0,16474.0,23386.0,18245.0,2779.0,20843.0,13173.0,2934.0
1.0,41.0,67.0,326.0,1702297.0,395793.0,7732.0,333101.0,8756.0,62117.0,98710.0,4782.0
1.0,29.0,51.0,115.0,345897.0,87263.0,2762.0,8057.0,2804.0,10077.0,5449.0,11043.0
1.0,37.0,40.0,-42.0,988873.0,889510.0,220684.0,254850.0,30564.0,127966.0,19507.0,12534.0
0.0,40.0,77.0,24.0,425490.0,21079.0,15424.0,15264.0,3859.0,46462.0,2795.0,1326.0
0.0,41.0,54.0,12.0,1048989.0,495848.0,6458.0,74498.0,39520.0,34805.0,23829.0,1800.0
1.0,50.0,47.0,154.0,458562.0,173510.0,28369.0,26425.0,10121.0,13427.0,5468.0,3273.0
1.0,29.0,44.0,132.0,171600.0,30210.0,7561.0,3080.0,852.0,1030.0,1061.0,1156.0
1.0,56.0,53.0,-161.0,1010953.0,412070.0,116218.0,49871.0,16850.0,64489.0,9931.0,14674.0
1.0,30.0,14.0,-94.0,56273.0,43128.0,1264.0,8778.0,5269.0,6328.0,15916.0,937.0
1.0,34.0,40.0,44.0,243687.0,84307.0,5193.0,3723.0,8250.0,4535.0,3510.0,879.0
1.0,1.0,41.0,-14.0,370129.0,161545.0,15125.0,17647.0,21644.0,11549.0,15214.0,13372.0
1.0,41.0,48.0,-12.0,462407.0,137410.0,53466.0,56898.0,28435.0,74815.0,43211.0,19324.0
0.0,0.0,0.0,89.0,461990.0,36346.0,953.0,12187.0,3521.0,31643.0,5110.0,1591.0
1.0,47.0,64.0,-102.0,965968.0,10595.0,13995.0,23573.0,3132.0,3435.0,2666.0,557.0
1.0,54.0,47.0,122.0,971987.0,1539978.0,35664.0,246069.0,104615.0,91452.0,24228.0,27328.0
1.0,47.0,37.0,-90.0,1575458.0,237953.0,5693.0,36651.0,57734.0,131248.0,38480.0,17152.0
1.0,41.0,51.0,58.0,343117.0,139456.0,36958.0,47649.0,14813.0,22345.0,44209.0,14004.0
1.0,0.0,0.0,969.0,273960.0,406215.0,6669.0,14381.0,19030.0,28589.0,45005.0,30836.0
1.0,30.0,53.0,1.0,720126.0,31021.0,13300.0,18693.0,7161.0,12746.0,10612.0,7225.0
1.0,56.0,57.0,-103.0,1621680.0,163721.0,78727.0,6202.0,11262.0,5605.0,5481.0,2985.0
1.0,41.0,27.0,11.0,1730196.0,158607.0,15113.0,19032.0,9063.0,126477.0,24587.0,18544.0
0.0,48.0,34.0,214.0,152905.0,18308.0,2375.0,596.0,3836.0,4287.0,975.0,195.0
1.0,1.0,61.0,-312.0,201190.0,24176.0,4615.0,6996.0,3101.0,2915.0,3364.0,2908.0
1.0,53.0,30.0,23.0,132359.0,263367.0,15402.0,7501.0,34581.0,46084.0,5694.0,6823.0
0.0,0.0,0.0,-1502.0,71331.0,19708.0,9177.0,14929.0,7192.0,136023.0,90282.0,47756.0
0.0,87.0,53.0,38.0,28782.0,13268.0,2292.0,12530.0,4053.0,14298.0,1947.0,3983.0
1.0,75.0,48.0,40.0,7206.0,6717.0,4589.0,3133.0,8469.0,5368.0,7618.0,4669.0
0.0,54.0,56.0,99.0,831548.0,48221.0,559.0,26172.0,8622.0,16690.0,9958.0,1567.0
0.0,41.0,48.0,44.0,150607.0,20142.0,3150.0,3377.0,1168.0,3488.0,2183.0,2135.0
1.0,34.0,41.0,-27.0,156313.0,178646.0,15641.0,7842.0,7742.0,6949.0,3744.0,1799.0
0.0,57.0,43.0,-130.0,49369.0,35622.0,1383.0,2455.0,718.0,2415.0,3483.0,1904.0
1.0,1.0,21.0,-52.0,1948331.0,2260305.0,298467.0,1016913.0,550382.0,273422.0,178379.0,27590.0
1.0,26.0,7.0,-51.0,924079.0,185561.0,3406.0,5125.0,10982.0,12217.0,12094.0,13246.0
1.0,17.0,63.0,231.0,709810.0,91916.0,22817.0,26859.0,13875.0,10111.0,8576.0,11437.0
0.0,60.0,56.0,52.0,11374.0,7735.0,5767.0,2554.0,6854.0,7992.0,5334.0,6477.0
1.0,1.0,60.0,55.0,1021395.0,72868.0,7274.0,24750.0,7818.0,12751.0,44398.0,4530.0
0.0,44.0,51.0,7.0,166827.0,64628.0,1932.0,7406.0,3927.0,6681.0,6706.0,2024.0
1.0,0.0,0.0,2047.0,269771.0,77053.0,73974.0,5791.0,12844.0,44582.0,12792.0,9857.0
0.0,20.0,64.0,39.0,4356.0,5349.0,6909.0,6367.0,3312.0,2201.0,1236.0,1134.0
1.0,35.0,60.0,61.0,685691.0,70776.0,18581.0,3822.0,8266.0,4704.0,9695.0,2858.0
1.0,60.0,34.0,43.0,161316.0,12890.0,6442.0,1790.0,6734.0,9167.0,8676.0,2320.0
1.0,38.0,27.0,9.0,1686403.0,142051.0,57890.0,58446.0,32177.0,45656.0,17186.0,19875.0
1.0,1.0,16.0,75.0,1070118.0,616185.0,31461.0,99317.0,40870.0,18332.0,10003.0,7720.0
1.0,30.0,60.0,-212.0,2229068.0,1779277.0,467106.0,451510.0,72022.0,258128.0,309735.0,9226.0
1.0,13.0,78.0,102.0,735302.0,135645.0,14433.0,14690.0,8000.0,10193.0,23067.0,8241.0
0.0,44.0,74.0,92.0,201065.0,51323.0,6442.0,14645.0,8843.0,3300.0,1318.0,1297.0
1.0,38.0,44.0,-73.0,287813.0,89348.0,29763.0,13248.0,11420.0,17577.0,10508.0,12843.0
0.0,41.0,44.0,65.0,31183.0,16790.0,4677.0,8457.0,18304.0,3678.0,3089.0,3965.0
0.0,60.0,57.0,-43.0,116611.0,92727.0,24970.0,21968.0,4614.0,14197.0,21639.0,19859.0
1.0,37.0,61.0,43.0,312378.0,97963.0,68591.0,50592.0,11152.0,41096.0,30821.0,21229.0
1.0,11.0,66.0,67.0,86914.0,108466.0,19035.0,15837.0,3458.0,5929.0,5573.0,2430.0
0.0,41.0,51.0,33.0,1802361.0,838170.0,28118.0,88718.0,33274.0,105791.0,108302.0,3867.0
0.0,0.0,0.0,2047.0,962163.0,97193.0,197487.0,143061.0,92086.0,162690.0,87869.0,54229.0
1.0,47.0,57.0,121.0,925059.0,270492.0,40511.0,57416.0,14636.0,16502.0,12870.0,8273.0
1.0,78.0,40.0,27.0,5902.0,4794.0,4722.0,5888.0,6056.0,26566.0,11842.0,3640.0
1.0,24.0,57.0,68.0,969744.0,183157.0,97159.0,57341.0,43827.0,17974.0,36764.0,24528.0
0.0,61.0,44.0,27.0,3555.0,2061.0,4085.0,16312.0,8788.0,6366.0,1832.0,1883.0
1.0,38.0,70.0,149.0,2222148.0,98179.0,45810.0,43984.0,19052.0,34308.0,19884.0,11081.0
0.0,63.0,43.0,103.0,241302.0,224158.0,94703.0,17619.0,25441.0,12317.0,1671.0,8912.0
1.0,48.0,66.0,-22.0,777225.0,44724.0,72242.0,20987.0,13721.0,72081.0,33563.0,32021.0
1.0,37.0,29.0,-44.0,2979322.0,498981.0,99114.0,64179.0,34312.0,69086.0,26165.0,8380.0
0.0,50.0,74.0,-53.0,1150872.0,36499.0,15861.0,12554.0,6715.0,10190.0,14032.0,3462.0
1.0,50.0,4.0,-10.0,742624.0,56944.0,2547.0,8981.0,9688.0,21389.0,13016.0,9039.0
0.0,64.0,74.0,80.0,833542.0,39301.0,25954.0,12388.0,10401.0,7085.0,3768.0,1541.0
0.0,0.0,0.0,-2048.0,106422.0,61185.0,39941.0,37051.0,24270.0,38306.0,15448.0,5945.0
0.0,84.0,57.0,52.0,7674.0,6002.0,1777.0,8612.0,9845.0,10639.0,9937.0,10165.0
0.0,69.0,63.0,84.0,2701492.0,309824.0,24215.0,82440.0,23023.0,45549.0,18099.0,4781.0
1.0,44.0,40.0,-59.0,2505972.0,773854.0,33914.0,21258.0,30955.0,37421.0,123195.0,30996.0
1.0,14.0,30.0,56.0,990485.0,353275.0,83932.0,11876.0,32162.0,67090.0,51961.0,63249.0
0.0,0.0,0.0,2041.0,12046.0,46647.0,986.0,4013.0,11482.0,4086.0,4464.0,3677.0
0.0,0.0,0.0,2047.0,350903.0,202429.0,69854.0,45334.0,30720.0,409109.0,454106.0,113859.0
0.0,0.0,0.0,-314.0,1334708.0,228205.0,81981.0,153215.0,144684.0,94376.0,121505.0,49034.0
0.0,0.0,0.0,-2048.0,88047.0,104694.0,3216.0,32389.0,15927.0,102124.0,92882.0,18247.0
1.0,63.0,54.0,38.0,2986.0,12595.0,20951.0,4714.0,2742.0,5193.0,4025.0,2665.0
1.0,51.0,37.0,90.0,222091.0,44766.0,5895.0,9992.0,9245.0,34186.0,11273.0,7190.0
1.0,48.0,60.0,9.0,480647.0,25735.0,9810.0,18894.0,6765.0,18520.0,3602.0,2752.0
0.0,38.0,67.0,-237.0,75280.0,44103.0,49223.0,5746.0,13967.0,9627.0,2329.0,717.0
1.0,91.0,51.0,-60.0,1058944.0,42967.0,12756.0,6420.0,21517.0,46891.0,73841.0,7372.0
0.0,30.0,80.0,48.0,1818.0,7564.0,5236.0,2762.0,3988.0,4540.0,1899.0,649.0
0.0,37.0,23.0,-237.0,597515.0,166776.0,34563.0,7742.0,18597.0,30397.0,46264.0,13178.0
1.0,40.0,90.0,-149.0,940851.0,202152.0,152326.0,100067.0,34560.0,47608.0,17126.0,4961.0
1.0,40.0,23.0,16.0,2301340.0,282518.0,20771.0,10112.0,23444.0,17430.0,4567.0,2447.0
1.0,4.0,10.0,49.0,307880.0,600139.0,85645.0,56585.0,28565.0,27515.0,13668.0,16158.0
1.0,41.0,48.0,-93.0,160814.0,154474.0,24703.0,29115.0,15260.0,34348.0,73464.0,21763.0
1.0,29.0,40.0,91.0,2000657.0,929007.0,61812.0,42542.0,31198.0,32278.0,26307.0,23561.0
1.0,35.0,56.0,-169.0,580768.0,132693.0,46480.0,13070.0,23208.0,34389.0,26686.0,4250.0
1.0,43.0,56.0,61.0,271373.0,59594.0,9228.0,6950.0,5441.0,18461.0,2598.0,3372.0
0.0,34.0,66.0,9.0,14075.0,4006.0,16567.0,13801.0,11867.0,10448.0,9370.0,5974.0
1.0,54.0,78.0,103.0,1284397.0,518929.0,149952.0,75524.0,67229.0,44211.0,31513.0,5115.0
0.0,66.0,14.0,32.0,12569.0,20488.0,1941.0,2899.0,4272.0,5747.0,3376.0,1991.0
